id,fiducial,x,y,x2,y2,peak,flux,xWokMeasMetrology,yWokMeasMetrology,xWokMeasBOSS,yWokMeasBOSS,alphaMeas,betaMeas,xWokDitherFit,yWokDitherFit,sigmaWokDitherFit,configID,telAlt,telAz,telRot,FVC_SCL,FVC_TRAX,FVC_TRAY,FVC_ROT,FVC_ZB0,FVC_ZB1,FVC_ZB2,FVC_ZB3,FVC_ZB4,FVC_ZB5,FVC_ZB6,FVC_ZB9,FVC_ZB20,FVC_ZB27,FVC_ZB28,FVC_ZB29,FVC_ZB30,fvcImgNum,mjd
P204,False,2873.287471425372,4320.593731052123,5.233225495703195,5.504950299600964,26055.279296875,256592.15625,136.51005054447404,-62.563830608128946,137.2396770538985,-62.76900151783988,354.52554665429443,107.99783733457083,137.24286498203574,-62.75024014852529,0.0340516542622868,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P208,False,4366.49300171635,2635.5605434593144,5.416283640679197,10.048938868477222,17261.1328125,200773.390625,-129.11871731138524,-120.4512938230114,-129.34065716155632,-119.72271418676027,140.23250920297744,84.80273922973684,-129.3638342688244,-119.75110350576112,0.0328830676796208,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P214,False,4806.516230013721,3289.8162059441634,5.519687789545841,7.778530612625133,17689.9765625,206865.015625,-86.32196113562328,-205.8355824808615,-86.86689713826937,-205.32753453569876,124.31141444695017,130.7645370720994,-86.85545078409478,-205.35661464888508,0.0372051970700254,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P215,False,3715.4633241524293,4794.443495313209,5.999562986786017,5.883143341726452,24078.94140625,260861.625,137.10535889645035,-179.7004726961462,137.2383005138127,-178.96721780203308,96.02229324458695,101.00620478128316,137.23442486318442,-178.97700776260388,0.0356150571903596,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P222,False,4165.544312562782,4597.721903001427,5.88716781663328,5.9002198398737775,22137.048828125,257099.375,89.73225613758973,-215.65890286963327,89.80711366519631,-214.9113869111477,124.06577871512609,79.94356700802464,89.79763444140917,-214.94273801065825,0.0378912477039086,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P233,False,3149.754264847321,1614.1536112351089,6.065705205149811,5.996089271881317,39103.12109375,358504.96875,-164.9179828098935,68.06408031757273,-164.3251252933931,67.62081662988274,2.002802497923331,79.58929389084999,-164.34102449530127,67.60492637268135,0.0346984031529672,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P238,False,4509.426762444504,2239.1698845536494,6.03722887602882,5.452771259524255,26820.73828125,252517.484375,-179.57627718445258,-112.26020297769031,-179.22732633224788,-112.9291767105959,351.56243614977393,64.74315673333484,-179.22228786631837,-112.9385537689049,0.0348167143088552,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P240,False,4346.695839653417,5128.740735018892,5.751443308011986,5.71339595620335,18994.35546875,241391.609375,135.63659210002805,-267.2779503005187,135.972631462386,-267.94273567476927,4.07258518731316,53.41579679302433,135.9437042744004,-267.9438146473299,0.039120753773092,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P245,False,3617.9368038593166,4720.071343025943,6.107089722209011,5.905601301810805,25123.705078125,256020.40625,134.94279898097057,-164.904865366884,134.404238015995,-164.39143121624033,152.35513534145528,103.84445226290386,134.38448706674637,-164.38758741166652,0.0407281841022763,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P256,False,3091.9212741435063,4061.405273053,6.1315436999267945,6.006228798831728,28021.28515625,271264.0,96.2426232355175,-70.23419312842431,95.99855954395437,-70.92728095833559,250.65906434249447,117.94109747366008,95.99938101228308,-70.931817945234,0.0331373226258369,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P260,False,2941.8239919491098,2278.7510035722676,6.397948968796555,5.952396219489742,30057.037109375,328309.15625,-82.42491204228855,50.62207031571717,-82.80398319004154,49.98735752728276,202.41870653545692,154.28428257677777,-82.82423276672674,49.9456312255627,0.0341822855377456,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P261,False,2227.1758207738794,3134.8858077215477,5.4913860454152825,10.833930099749153,27547.404296875,287938.96875,49.71554672925027,75.31338380654088,48.984269912910676,75.26318127334645,223.0562875086768,77.94218750307323,48.97446942047495,75.2659215050518,0.0376812343663118,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P293,False,3712.2182893569275,5194.946378868938,5.564907396501084,5.640166110391732,21345.0703125,234190.375,180.0350667521399,-203.56066621255937,180.6306487707832,-203.11626796227466,62.60243909257701,93.7448989749586,180.64288355512087,-203.12434498346985,0.0405242480702504,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P296,False,2422.0267526090606,2855.3641833412485,5.033346224211456,13.592341065494338,25612.5234375,282465.40625,8.839598267972049,71.27608814543382,8.683077237216203,71.99853689915362,107.26732856845423,112.5784016823602,8.665537731030225,71.992985644682,0.0356632944757494,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P298,False,4283.296856201517,4785.605797273558,5.746094899197942,5.750305338625232,25057.861328125,255677.3125,102.75793616565817,-239.56516404765358,102.17298355147071,-240.00550286258314,207.62871130794431,128.66054952946268,102.15131834618246,-240.03027931140608,0.0382884250684238,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P302,False,2376.9065135274573,4501.4597360648595,5.406237561794541,5.550689858716723,26899.060546875,253751.0625,185.06335652853113,-21.000269022422366,185.41988971901617,-20.339837155077582,118.58068196359754,62.25177515285985,185.4068805983849,-20.346323982598964,0.0373774222363701,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P310,False,3386.7412042319233,2144.533143530651,6.082742860060861,6.0496137423453575,34691.0234375,360900.65625,-122.82230678030214,11.754555195096886,-122.95202943399892,11.006005017846546,214.81038106964198,165.22558669113414,-122.97034284194112,11.022013365930404,0.0331270459839519,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P325,False,2649.591802193295,1564.7611146544575,5.727222953562347,5.3216473011835035,28625.119140625,306701.5,-140.63420991576973,123.72516185867637,-139.91808091696572,123.94395224089986,64.87774715824445,72.73406071815381,-139.91537133954606,123.92021115141404,0.035094694269031,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P343,False,2041.0415883982696,889.1837950254985,5.189816418645876,5.115128882389925,39751.703125,325003.5625,-176.83016121221505,228.97638492077115,-177.1044887198192,229.66414084974988,159.37248004230761,72.33904555152671,-177.12249343546398,229.66354717069527,0.0375771640556455,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P372,False,1679.1956819539591,1604.8092393002667,5.254012109860895,5.247773908117338,36989.3828125,334485.5,-79.2659979605115,224.14838886196614,-78.66762852420507,223.69077929743807,330.11665671258874,110.86060109955345,-78.66172396139478,223.69447626853267,0.0361468784228249,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P373,False,3690.2987829765634,4211.190251426888,5.762941038402531,5.910041352071374,25186.638671875,248221.140625,76.81050050870664,-142.17211475271395,77.28074684255085,-141.5974225589872,81.74415159993995,87.71209079240911,77.2615831183705,-141.6201945957622,0.0334644223934631,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P380,False,3343.8418615317905,2590.0275211081525,5.461186473641874,9.089121474932597,19047.9921875,207881.796875,-73.35407521803994,-9.987711923032037,-72.99666828345457,-9.32477051910286,48.95423854236608,131.5598997275929,-73.01536687572876,-9.3239166355883,0.0345609991875148,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P386,False,4311.123826086118,1857.2241841951745,5.870341394860063,5.6021952300458935,30164.373046875,269208.53125,-208.2242311806645,-68.7771430915453,-207.52000487454004,-68.49790250855145,73.00017497008129,69.12664420020539,-207.5235296008076,-68.50329537965764,0.0344848905909782,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P394,False,2088.1615140888953,5105.908978645904,5.265819016950573,5.401882931389856,21916.490234375,238931.28125,266.89654772624084,-26.374285621422196,266.2359202743361,-26.72974541338985,224.17394855413409,102.34307234836848,266.2284801407157,-26.730957366140554,0.0386557956576913,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P409,False,2036.656296702164,1743.067118485927,5.291085763895026,5.294463567880925,35096.63671875,308244.21875,-85.66447221448026,177.87297018098832,-86.2962832278854,178.30877474866844,103.80662736543661,159.70216153100364,-86.25463459335751,178.28352491614032,0.0362280851597478,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P410,False,4092.741201480065,1384.9200790198975,5.732621854861691,5.378136736241117,26162.21875,253895.59375,-245.4879568280944,-17.816156528784866,-245.1797564686656,-17.12389356278988,159.3121253887607,25.625064381283394,-245.19265945304224,-17.136819046414274,0.0357222186785053,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P415,False,3978.9783779633476,1906.5960397884146,5.736347527263206,5.6025454139071655,24369.52734375,247976.703125,-183.11994497586306,-36.59227266426477,-182.36290279440558,-36.59745308589071,54.415191508960504,64.28918232859624,-182.3636513310132,-36.60107897722623,0.0342620773136846,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P423,False,5235.612698637045,2904.4977333264437,4.870403869779054,13.653859074921144,13134.8486328125,182345.671875,-152.8201306790268,-228.98256094850194,-153.2784643215358,-229.56906745795447,278.17845390365886,82.40339155076602,-153.2913171040264,-229.56441270955432,0.040975391984203,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P425,False,4952.532072419167,2680.8680196918085,4.964690762180105,10.776051135382886,14186.189453125,188813.796875,-159.41989392064943,-185.42030609013094,-159.61965228358756,-184.7058262850054,76.3581086535004,146.84755254991458,-159.6571113206172,-184.72212788081785,0.0390540326472616,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P436,False,3250.0804598274653,1368.702584462787,6.08707949534157,5.847379557864798,36605.953125,358180.8125,-196.95007239125772,72.07463490163825,-196.64711680626286,71.41610529178385,248.82356078247494,166.8599794178017,-196.65274101970093,71.40553823231674,0.0346420212732949,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P448,False,2221.330493945852,2046.4802968846263,5.573018745753458,5.743857009832141,40159.609375,397422.96875,-64.48261699660857,140.2591852756915,-65.10470893972001,140.68737999567296,123.52616294463111,143.83048836028684,-65.10443492285981,140.66039506140203,0.0333625584346888,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P450,False,2276.1889413485073,3430.819000652177,5.839071046829162,5.43224957302678,32251.3515625,315428.65625,77.95118694068974,52.72770834358497,77.53241497046301,53.34724868327958,171.09412530855673,70.8368950756132,77.5281734373508,53.33546449614448,0.033429299957606,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P452,False,1055.4498049896247,2268.122126309492,5.505948362726173,5.543929730475938,34979.2421875,334274.53125,27.768785620749437,250.9755137204876,28.09433946211784,251.63937318615064,121.02543421710295,60.74158418240501,28.104684047212643,251.63850892214504,0.0366001783903812,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P455,False,2936.273458284753,3735.370966475316,5.447033142780086,5.737830695745757,27129.65625,258719.453125,71.06460851367076,-34.61482667491746,70.3515213531193,-34.37126095095423,215.05425661236637,62.594973941667284,70.37076277894947,-34.33484359687067,0.0334285309851337,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P466,False,2817.879302832504,1675.9608601092252,5.69424121191382,5.5464423203054025,39906.30859375,355312.0625,-138.7704402012887,99.3590088422693,-138.02975368550642,99.41962757740168,321.8470524588187,163.25459089378273,-138.04200869689348,99.40696349271686,0.0328151730181873,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P475,False,1933.669348614294,3393.9349783405887,5.887222475126492,6.175859219166881,31608.732421875,311890.3125,94.32882931622176,90.98641214224668,93.7630619095058,90.5096222815491,188.8724250145866,149.84277147548303,93.75000491801998,90.49374422033668,0.0327026181822833,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P481,False,2121.0130143309066,2352.690159137333,5.791958802421988,6.660519803792852,31961.99609375,320040.375,-26.30380761055862,132.68486956327294,-27.034215410262558,132.51375630184194,211.1703899988999,97.39725969779742,-27.01768668614241,132.50389714688902,0.0342399349410802,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P493,False,1546.779002052864,3295.499663095772,5.688424629025107,7.074967298874583,29712.484375,317218.75,106.92146470578308,137.678559195628,106.64079664087639,136.99108728132222,296.14388371672095,70.47275164116033,106.62762071062002,136.96176303312834,0.0328735807393887,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P495,False,2512.665811497985,2551.6558553548007,5.521959060436316,8.368829009794695,26983.048828125,304980.46875,-28.431472966046545,79.65193738077082,-28.314015285624972,78.92132104693799,328.6568045924041,72.22471892877383,-28.30730208591612,78.90538214936687,0.0358348744036318,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
P501,False,1578.941471936896,3947.1857700458518,5.737364190288673,5.792472249421422,38550.72265625,352096.84375,173.85303061219588,95.89876092293048,173.42655931814735,95.2842486938397,326.2263835311977,29.42344048875874,173.40763886028176,95.26897952830454,0.0341736643282304,12968,62.351457,-170.73686,15.919859,0.12140155350198328,-149.7584815653786,497.77023724794134,-119.2651776154801,2.7654579073999733e-05,4.683784197582575e-05,-0.0010855993702520072,-1.1145179819586117e-05,3.7577215716406255e-05,7.590951759119493e-06,1.635502356552016e-05,0.001728957051946254,7.233989765840128e-05,-5.851055307119687e-07,-6.4996471272931555e-06,2.245058989106171e-06,2.1449127401825784e-06,36,60361
